title,artist,pop_today,track_id,url
Down With The Trumpets,Rizzle Kicks,55,1Fxp4LBWsNC58NwnGAXJld,https://open.spotify.com/track/1Fxp4LBWsNC58NwnGAXJld
"Loca People (What the F**k!"") - Radio Edit",Sak Noel,33,0MJ7MlBHBVQxzwHz5bfCZk,https://open.spotify.com/track/0MJ7MlBHBVQxzwHz5bfCZk
Love You Like A Love Song,Selena Gomez & The Scene,79,0laYHRpNTS6i8FXdupHkJ4,https://open.spotify.com/track/0laYHRpNTS6i8FXdupHkJ4
Who Says,Selena Gomez & The Scene,71,3TcL0dyCMyr0kyTTc4NLgI,https://open.spotify.com/track/3TcL0dyCMyr0kyTTc4NLgI
Sweat - Remix,Snoop Dogg,68,0R7YVi7w41Dr9jU5vblAok,https://open.spotify.com/track/0R7YVi7w41Dr9jU5vblAok
Save The World,Swedish House Mafia,64,65hRZOQkVjmBdusz1N7aOv,https://open.spotify.com/track/65hRZOQkVjmBdusz1N7aOv
Higher,Taio Cruz,43,089vxHEH64AKLKhokNXEJx,https://open.spotify.com/track/089vxHEH64AKLKhokNXEJx
If I Die Young,The Band Perry,64,4u26EevCNXMhlvE1xFBJwX,https://open.spotify.com/track/4u26EevCNXMhlvE1xFBJwX
Glad You Came,The Wanted,75,5yDL13y5giogKs2fSNf7sj,https://open.spotify.com/track/5yDL13y5giogKs2fSNf7sj
More - RedOne Jimmy Joker Remix,USHER,67,0aBKFfdyOD1Ttvgv0cfjjJ,https://open.spotify.com/track/0aBKFfdyOD1Ttvgv0cfjjJ
No Hands (feat. Roscoe Dash & Wale),Waka Flocka Flame,74,03tqyYWC9Um2ZqU0ZN849H,https://open.spotify.com/track/03tqyYWC9Um2ZqU0ZN849H
Black and Yellow,Wiz Khalifa,73,5A6OHHy73AR5tLxgTc98zz,https://open.spotify.com/track/5A6OHHy73AR5tLxgTc98zz
Roll Up,Wiz Khalifa,59,53DB6LJV9B8sz0p1s6tlGS,https://open.spotify.com/track/53DB6LJV9B8sz0p1s6tlGS
Skyfall,Adele,84,6VObnIkLVruX4UVyxWhlqm,https://open.spotify.com/track/6VObnIkLVruX4UVyxWhlqm
Rumour Has It,Adele,64,2A73XBDBQgmdXO8VsXPWIs,https://open.spotify.com/track/2A73XBDBQgmdXO8VsXPWIs
Years,Alesso,42,5pVk15sR3OgIeKBKqG9jWw,https://open.spotify.com/track/5pVk15sR3OgIeKBKqG9jWw
Too Close,Alex Clare,58,4sK96UnGx3NjBaqvfTG2dm,https://open.spotify.com/track/4sK96UnGx3NjBaqvfTG2dm
Breezeblocks,alt-J,68,3n69hLUdIsSa1WlRmjMZlW,https://open.spotify.com/track/3n69hLUdIsSa1WlRmjMZlW
R U Mine?,Arctic Monkeys,40,6c5QZx2v9753q26g1Fvo2F,https://open.spotify.com/track/6c5QZx2v9753q26g1Fvo2F
One Day / Reckoning Song (Wankelmut Remix) - Radio Edit,Asaf Avidan,66,68rcszAg5pbVaXVvR7LFNh,https://open.spotify.com/track/68rcszAg5pbVaXVvR7LFNh
Levels - Radio Edit,Avicii,77,5UqCQaDshqbIk3pkhy4Pjg,https://open.spotify.com/track/5UqCQaDshqbIk3pkhy4Pjg
Silhouettes - Original Radio Edit,Avicii,63,06h3McKzmxS8Bx58USHiMq,https://open.spotify.com/track/06h3McKzmxS8Bx58USHiMq
212,Azealia Banks,69,7mDKRYiqejoHzP7dQGxLys,https://open.spotify.com/track/7mDKRYiqejoHzP7dQGxLys
So Good,B.o.B,60,28GUjBGqZVcAV4PHSYzkj2,https://open.spotify.com/track/28GUjBGqZVcAV4PHSYzkj2
Locked out of Heaven,Bruno Mars,89,3w3y8KPTfNeOKPiqUTakBh,https://open.spotify.com/track/3w3y8KPTfNeOKPiqUTakBh
It Will Rain,Bruno Mars,71,0RUGuh2uSNFJpGMSsD1F5C,https://open.spotify.com/track/0RUGuh2uSNFJpGMSsD1F5C
Feel So Close - Radio Edit,Calvin Harris,82,1gihuPhrLraKYrJMAEONyc,https://open.spotify.com/track/1gihuPhrLraKYrJMAEONyc
Let's Go (feat. Ne-Yo),Calvin Harris,64,4wkQmYpAaMe41Rc3sYZ7Vz,https://open.spotify.com/track/4wkQmYpAaMe41Rc3sYZ7Vz
We'll Be Coming Back (feat. Example),Calvin Harris,59,7B1Dl3tXqySkB8OPEwVvSu,https://open.spotify.com/track/7B1Dl3tXqySkB8OPEwVvSu
Call Me Maybe,Carly Rae Jepsen,71,3TGRqZ0a2l1LRblBkJoaDx,https://open.spotify.com/track/3TGRqZ0a2l1LRblBkJoaDx
Blown Away,Carrie Underwood,60,0vFMQi8ZnOM2y8cuReZTZ2,https://open.spotify.com/track/0vFMQi8ZnOM2y8cuReZTZ2
Want U Back,Cher Lloyd,59,6E11E0lT5Zy7yb6iT3y8DN,https://open.spotify.com/track/6E11E0lT5Zy7yb6iT3y8DN
Turn Up the Music,Chris Brown,61,1RMRkCn07y2xtBip9DzwmC,https://open.spotify.com/track/1RMRkCn07y2xtBip9DzwmC
Paradise,Coldplay,81,6nek1Nin9q48AVZcWs9e9D,https://open.spotify.com/track/6nek1Nin9q48AVZcWs9e9D
Princess of China,Coldplay,67,4HXOBjwv2RnLpGG4xWOO6N,https://open.spotify.com/track/4HXOBjwv2RnLpGG4xWOO6N
Turn Me On (feat. Nicki Minaj),David Guetta,59,6JOlNkT0QdHeZB0wPbI9IR,https://open.spotify.com/track/6JOlNkT0QdHeZB0wPbI9IR
In The Dark,DEV,52,1pbHy9VBpSyZh56xuujZz0,https://open.spotify.com/track/1pbHy9VBpSyZh56xuujZz0
Latch,Disclosure,67,1DunhgeZSEgWiIYbHqXl0c,https://open.spotify.com/track/1DunhgeZSEgWiIYbHqXl0c
Hot Right Now - Edit,DJ Fresh,1,4KSnjqkg5wskKGEZg7sD1y,https://open.spotify.com/track/4KSnjqkg5wskKGEZg7sD1y
Take Care,Drake,73,124NFj84ppZ5pAxTuVQYCQ,https://open.spotify.com/track/124NFj84ppZ5pAxTuVQYCQ
The Motto,Drake,72,4Kz4RdRCceaA9VgTqBhBfa,https://open.spotify.com/track/4Kz4RdRCceaA9VgTqBhBfa
Lights - Single Version,Ellie Goulding,60,7gUpO6td4OOnu0Lf9vhcIV,https://open.spotify.com/track/7gUpO6td4OOnu0Lf9vhcIV
Good Feeling,Flo Rida,76,2LEF1A8DOZ9wRYikWgVlZ8,https://open.spotify.com/track/2LEF1A8DOZ9wRYikWgVlZ8
Spectrum (Say My Name) - Calvin Harris Remix,Florence + The Machine,56,1c478uMN61yF2JOXXEtsdw,https://open.spotify.com/track/1c478uMN61yF2JOXXEtsdw
Lost,Frank Ocean,81,3GZD6HmiNUhxXYf8Gch723,https://open.spotify.com/track/3GZD6HmiNUhxXYf8Gch723
Thinkin Bout You,Frank Ocean,84,7DfFc7a6Rwfi3YQMRbDMau,https://open.spotify.com/track/7DfFc7a6Rwfi3YQMRbDMau
We Are Young (feat. Janelle Monáe),fun.,71,7a86XRg84qjasly9f6bPSD,https://open.spotify.com/track/7a86XRg84qjasly9f6bPSD
Some Nights,fun.,65,6t6oULCRS6hnI7rm0h5gwl,https://open.spotify.com/track/6t6oULCRS6hnI7rm0h5gwl
Somebody That I Used To Know,Gotye,74,4wCmqSrbyCgxEXROQE6vtV,https://open.spotify.com/track/4wCmqSrbyCgxEXROQE6vtV
Oblivion,Grimes,65,3LGsgpx4TfxhXbr07OFKqs,https://open.spotify.com/track/3LGsgpx4TfxhXbr07OFKqs
Ass Back Home (feat. Neon Hitch),Gym Class Heroes,58,3bfqkspKABT4pPicm6wC9F,https://open.spotify.com/track/3bfqkspKABT4pPicm6wC9F
I Love It (feat. Charli XCX),Icona Pop,71,6HZ9VeI5IRFCNQLXhpF4bq,https://open.spotify.com/track/6HZ9VeI5IRFCNQLXhpF4bq
It's Time,Imagine Dragons,64,6BtmXhTJMM9sBTHeYYASGz,https://open.spotify.com/track/6BtmXhTJMM9sBTHeYYASGz
On Top Of The World,Imagine Dragons,67,6KuHjfXHkfnIjdmcIvt9r0,https://open.spotify.com/track/6KuHjfXHkfnIjdmcIvt9r0
Ni**as In Paris,JAY-Z,79,1auxYwYrFRqZP7t3s7w4um,https://open.spotify.com/track/1auxYwYrFRqZP7t3s7w4um
Boyfriend,Justin Bieber,74,3UGIZ8qcrMTwzLbx6Kttqt,https://open.spotify.com/track/3UGIZ8qcrMTwzLbx6Kttqt
Mercy,Kanye West,67,4qikXelSRKvoCqFcHLB2H2,https://open.spotify.com/track/4qikXelSRKvoCqFcHLB2H2
Brokenhearted,Karmin,58,4urcG6Nfubqsuqy3juMjBi,https://open.spotify.com/track/4urcG6Nfubqsuqy3juMjBi
The One That Got Away,Katy Perry,70,3oL3XRtkP1WVbMxf7dtTdu,https://open.spotify.com/track/3oL3XRtkP1WVbMxf7dtTdu
Part Of Me,Katy Perry,70,6yARPLK0PV4heEyh7pVMGz,https://open.spotify.com/track/6yARPLK0PV4heEyh7pVMGz
Swimming Pools (Drank) - Extended Version,Kendrick Lamar,65,5ujh1I7NZH5agbwf7Hp8Hc,https://open.spotify.com/track/5ujh1I7NZH5agbwf7Hp8Hc
m.A.A.d city,Kendrick Lamar,65,439TlnnznSiBbQbgXiBqAd,https://open.spotify.com/track/439TlnnznSiBbQbgXiBqAd
Die Young,Kesha,78,7EQGXaVSyEDsCWKmUcfpLk,https://open.spotify.com/track/7EQGXaVSyEDsCWKmUcfpLk
C'Mon,Kesha,58,4bO6IzKXMWhmncfIO9GBq2,https://open.spotify.com/track/4bO6IzKXMWhmncfIO9GBq2
Ride,Lana Del Rey,56,3l2S2RkGG4lbh7WqmCV3NB,https://open.spotify.com/track/3l2S2RkGG4lbh7WqmCV3NB
Video Games,Lana Del Rey,69,3WD91HQDBIavSapet3ZpjG,https://open.spotify.com/track/3WD91HQDBIavSapet3ZpjG
Born To Die,Lana Del Rey,66,5wEreUfwxZxWnEol61ulIi,https://open.spotify.com/track/5wEreUfwxZxWnEol61ulIi
BURN IT DOWN,Linkin Park,76,7oVEtyuv9NBmnytsCIsY5I,https://open.spotify.com/track/7oVEtyuv9NBmnytsCIsY5I
Sexy And I Know It,LMFAO,61,0obBFrPYkSoBJbvHfUIhkv,https://open.spotify.com/track/0obBFrPYkSoBJbvHfUIhkv
Battle Scars (with Guy Sebastian),Lupe Fiasco,61,1hWYT0w2R0J19rlVkiez7X,https://open.spotify.com/track/1hWYT0w2R0J19rlVkiez7X
Primadonna,MARINA,70,4sOX1nhpKwFWPvoMMExi3q,https://open.spotify.com/track/4sOX1nhpKwFWPvoMMExi3q
How to Be a Heartbreaker,MARINA,67,2sEk5R8ErGIFxbZ7rX6S2S,https://open.spotify.com/track/2sEk5R8ErGIFxbZ7rX6S2S
One More Night,Maroon 5,70,4XNrMwGx1SqP01sqkGTDmo,https://open.spotify.com/track/4XNrMwGx1SqP01sqkGTDmo
Payphone,Maroon 5,70,4P0osvTXoSYZZC2n8IFH3c,https://open.spotify.com/track/4P0osvTXoSYZZC2n8IFH3c
Adorn,Miguel,70,25cUhiAod71TIQSNicOaW3,https://open.spotify.com/track/25cUhiAod71TIQSNicOaW3
Madness,Muse,65,0c4IEciLCDdXEhhKxj4ThA,https://open.spotify.com/track/0c4IEciLCDdXEhhKxj4ThA
Everybody Talks,Neon Trees,76,2iUmqdfGZcHIhS3b9E9EWq,https://open.spotify.com/track/2iUmqdfGZcHIhS3b9E9EWq
Starships,Nicki Minaj,72,1oHNvJVbFkexQc0BpQp7Y4,https://open.spotify.com/track/1oHNvJVbFkexQc0BpQp7Y4
Pound The Alarm,Nicki Minaj,61,5kcE7pp02ezLZaUbbMv3Iq,https://open.spotify.com/track/5kcE7pp02ezLZaUbbMv3Iq
Dirty Paws,Of Monsters and Men,67,5g7rJvWYVrloJZwKiShqlS,https://open.spotify.com/track/5g7rJvWYVrloJZwKiShqlS
Troublemaker (feat. Flo Rida),Olly Murs,75,6s8nHXTJVqFjXE4yVZPDHR,https://open.spotify.com/track/6s8nHXTJVqFjXE4yVZPDHR
What Makes You Beautiful,One Direction,85,4cluDES4hQEUhmXj6TXkSo,https://open.spotify.com/track/4cluDES4hQEUhmXj6TXkSo
Live While We're Young,One Direction,75,6Vh03bkEfXqekWp7Y1UBRb,https://open.spotify.com/track/6Vh03bkEfXqekWp7Y1UBRb
Million Voices - Radio Edit,Otto Knows,64,0MOiv7WTXCqvm89lVCf9C8,https://open.spotify.com/track/0MOiv7WTXCqvm89lVCf9C8
Good Time,Owl City,75,1kPpge9JDLpcj15qgrPbYX,https://open.spotify.com/track/1kPpge9JDLpcj15qgrPbYX
Blow Me (One Last Kiss),P!nk,64,4k80K0b6KZ2QjAYkXON7q6,https://open.spotify.com/track/4k80K0b6KZ2QjAYkXON7q6
Take a Walk,Passion Pit,62,4Sfa7hdVkqlM8UW5LsSY3F,https://open.spotify.com/track/4Sfa7hdVkqlM8UW5LsSY3F
"Gone, Gone, Gone",Phillip Phillips,35,1fA4ineMbhYflXD0BgE6fw,https://open.spotify.com/track/1fA4ineMbhYflXD0BgE6fw
Home,Phillip Phillips,21,3qXCNSphgfe4pl3p2PoeOa,https://open.spotify.com/track/3qXCNSphgfe4pl3p2PoeOa
Gangnam Style (강남스타일),PSY,72,03UrZgTINDqvnUMbbIMhql,https://open.spotify.com/track/03UrZgTINDqvnUMbbIMhql
We Found Love,Rihanna,81,6qn9YLKt13AGvpq9jfO8py,https://open.spotify.com/track/6qn9YLKt13AGvpq9jfO8py
Where Have You Been,Rihanna,72,5WQQIDU3HRaMyPkob8mpFb,https://open.spotify.com/track/5WQQIDU3HRaMyPkob8mpFb
Mama Do The Hump,Rizzle Kicks,53,7ajnitQVYIKKXFaVUZOSEW,https://open.spotify.com/track/7ajnitQVYIKKXFaVUZOSEW
Candy,Robbie Williams,64,5NlFXQ0si6U87gXs6hq81B,https://open.spotify.com/track/5NlFXQ0si6U87gXs6hq81B
Feel the Love (feat. John Newman),Rudimental,45,2VvCoqF4p46cvyVbhbDsaJ,https://open.spotify.com/track/2VvCoqF4p46cvyVbhbDsaJ
Hands on the Wheel (feat. Asap Rocky),ScHoolboy Q,65,78JKJfKsqgeBDBF58gv1SF,https://open.spotify.com/track/78JKJfKsqgeBDBF58gv1SF
Bangarang (feat. Sirah),Skrillex,67,6VRhkROS2SZHGlp0pxndbJ,https://open.spotify.com/track/6VRhkROS2SZHGlp0pxndbJ
"Young, Wild & Free (feat. Bruno Mars)",Snoop Dogg,74,5HQVUIKwCEXpe7JIHyY734,https://open.spotify.com/track/5HQVUIKwCEXpe7JIHyY734
Don't You Worry Child - Radio Edit,Swedish House Mafia,78,2V65y3PX4DkRhy1djlxd9p,https://open.spotify.com/track/2V65y3PX4DkRhy1djlxd9p
I Knew You Were Trouble.,Taylor Swift,74,6FB3v4YcR57y4tXFcdxI1E,https://open.spotify.com/track/6FB3v4YcR57y4tXFcdxI1E
We Are Never Ever Getting Back Together,Taylor Swift,69,0VwNdo84DaVYLIkbVO86ND,https://open.spotify.com/track/0VwNdo84DaVYLIkbVO86ND
Ho Hey,The Lumineers,80,0DwClY2t9YAWHBROMIgrXb,https://open.spotify.com/track/0DwClY2t9YAWHBROMIgrXb
Chasing The Sun,The Wanted,65,4b4c0oH7PtrPsI86drzgFs,https://open.spotify.com/track/4b4c0oH7PtrPsI86drzgFs
Angels,The xx,60,3zsRP8rH1kaIAo9fmiP4El,https://open.spotify.com/track/3zsRP8rH1kaIAo9fmiP4El
Drive By,Train,79,0KAiuUOrLTIkzkpfpn9jb9,https://open.spotify.com/track/0KAiuUOrLTIkzkpfpn9jb9
50 Ways to Say Goodbye,Train,66,2NniAhAtkRACaMeYt48xlD,https://open.spotify.com/track/2NniAhAtkRACaMeYt48xlD
Heart Attack,Trey Songz,54,25CA8QVJQrh5R05UUCaODM,https://open.spotify.com/track/25CA8QVJQrh5R05UUCaODM
Rack City,Tyga,66,7rPLYmabWMobWhoIqZe6rh,https://open.spotify.com/track/7rPLYmabWMobWhoIqZe6rh
Faded,Tyga,53,4vULFpGH9sCBdCfCC6p3Xo,https://open.spotify.com/track/4vULFpGH9sCBdCfCC6p3Xo
Climax,USHER,58,5pyVqlqThcxI7tPDjHIzPh,https://open.spotify.com/track/5pyVqlqThcxI7tPDjHIzPh
Anna Sun,WALK THE MOON,57,3e0yTP5trHBBVvV32jwXqF,https://open.spotify.com/track/3e0yTP5trHBBVvV32jwXqF
"Work Hard, Play Hard",Wiz Khalifa,58,1ms5tNNdPouTtcD2oVF9Oz,https://open.spotify.com/track/1ms5tNNdPouTtcD2oVF9Oz
We Own It (Fast & Furious),2 Chainz,67,2OQJKTtrH482waGFmOfJni,https://open.spotify.com/track/2OQJKTtrH482waGFmOfJni
"F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)",A$AP Rocky,74,4X5f3vT8MRuXF68pfjNte5,https://open.spotify.com/track/4X5f3vT8MRuXF68pfjNte5
